"ID","bear_score","bee_score","meadow_score","trout_score","eagle_score","rabbit_score","dragonfly_score","fox_score","deer_score","stream_score","wolves_score","dv_score"
6868,8,21,0,4,4,1,4,3,4,4,1,12
6869,2,6,10,8,12,1,0,15,8,1,0,12
6870,0,6,10,0,4,2,0,12,12,3,2,7
6871,0,15,15,6,2,0,8,6,8,4,0,7
6873,12,12,10,2,16,2,0,3,8,0,0,7
6875,4,3,0,14,0,1,8,3,14,4,2,12
6876,4,3,0,12,16,3,3,3,8,3,0,12
6877,14,6,0,4,12,1,3,12,4,3,0,12
6878,4,18,18,0,0,1,2,6,8,2,0,7
6879,4,0,6,4,12,2,2,6,8,2,1,12
6880,4,0,3,8,20,2,6,0,8,3,3,12
6881,10,12,10,6,8,1,6,0,4,3,1,12
6883,4,0,10,8,6,1,2,6,4,1,4,12
6885,8,3,3,4,0,0,6,12,4,6,1,12
6886,0,0,15,12,10,1,0,6,4,1,2,7
6888,8,6,0,14,10,2,0,3,8,1,2,12
6889,10,12,10,6,0,3,0,6,4,1,2,12
6891,0,3,0,14,0,1,18,0,14,6,1,3
6893,2,0,15,4,0,1,2,15,12,1,0,7
6894,4,3,0,2,32,3,1,9,4,1,1,12
6896,6,12,10,10,8,0,4,0,4,2,2,12
6897,10,0,15,4,10,2,0,6,4,1,3,12
6898,8,3,0,16,4,0,14,3,4,7,1,12
6899,4,6,10,6,2,0,7,0,4,7,2,12
6901,2,9,15,10,4,0,8,3,4,4,1,12
6902,4,6,10,4,6,2,0,6,4,3,3,12
6903,4,12,10,4,6,1,0,9,12,1,2,12
6904,6,12,10,2,12,2,0,3,4,0,3,12
6907,6,0,15,6,8,2,2,6,0,2,2,12
6908,4,0,0,6,8,0,9,6,12,3,3,7
6909,4,6,3,6,4,0,4,15,0,2,2,12
6911,12,9,6,4,8,3,3,6,0,3,0,12
6912,14,0,0,4,12,3,1,9,8,1,2,12
6913,10,0,0,16,6,0,10,0,8,5,3,3
6915,4,12,15,4,0,2,0,6,4,5,1,12
6916,4,9,6,6,0,1,3,12,4,3,2,12
6917,4,6,10,4,0,2,3,3,14,3,1,12
6918,0,6,10,6,6,2,6,3,8,3,3,12
6920,8,6,6,8,4,0,0,3,12,5,1,12
6921,12,9,6,2,4,1,3,3,8,3,2,12
6922,4,6,0,8,6,1,15,3,4,5,2,12
6923,12,9,0,6,0,1,3,9,4,3,3,12
6924,16,3,3,8,18,1,5,0,0,5,1,12
6925,8,6,10,6,8,0,0,6,8,1,3,12
6926,8,6,10,4,2,0,0,9,4,2,4,12
6928,4,12,0,8,14,5,0,3,4,1,2,12
6931,0,6,10,0,2,1,2,9,12,2,4,12
6932,4,3,3,6,2,0,8,6,8,4,3,12
6933,12,6,0,2,4,0,0,12,16,1,2,7
6934,4,15,6,2,6,2,0,9,12,0,2,12
6935,4,0,15,8,0,2,2,6,8,2,2,12
6936,2,0,15,2,12,2,3,9,0,3,1,12
6937,6,18,0,4,14,1,3,3,4,3,1,12
6938,0,3,0,4,10,2,6,6,18,3,1,12
6939,10,24,15,4,0,1,0,3,0,3,2,7
6941,4,12,15,0,0,1,2,6,8,2,2,12
6942,8,3,3,8,10,1,6,3,12,3,1,12
6943,12,6,6,14,8,0,0,9,4,1,1,12
6944,16,3,6,4,4,1,4,3,4,4,1,12
6945,6,6,3,6,6,2,6,9,0,6,0,12
6946,4,0,0,2,20,2,4,3,8,2,2,12
6947,8,6,0,6,4,0,12,0,12,3,2,7
6948,2,12,10,0,12,2,1,6,8,1,1,12
6949,2,6,10,6,4,0,4,3,8,4,3,12
6950,6,6,6,4,0,1,3,6,12,3,3,12
6951,8,3,3,6,6,1,10,6,0,5,2,12
6952,12,6,3,4,0,1,0,9,12,4,1,12
6953,4,0,6,4,12,3,2,6,8,2,2,12
6954,18,12,15,6,0,0,0,0,10,1,2,3
6955,4,9,6,10,8,2,0,3,0,2,3,12
6956,4,0,6,6,10,2,0,6,16,1,3,12
6957,4,6,6,2,16,3,3,0,8,3,2,12
6958,4,15,10,2,4,1,0,12,8,1,2,12
6959,4,0,10,2,8,1,2,9,8,2,1,12
6960,6,12,10,8,6,1,0,3,8,1,3,12
6963,12,12,0,6,14,2,0,3,12,1,1,12
6965,4,6,10,6,2,0,4,3,12,4,1,12
6966,2,6,10,6,0,1,8,9,12,4,0,12
6968,0,12,6,10,8,1,9,6,4,3,0,12
6970,8,3,0,8,8,2,10,3,12,5,0,12
6972,10,6,0,8,10,0,0,9,4,3,2,7
6973,6,9,0,6,6,0,6,9,8,3,1,12
6974,4,6,10,2,12,1,0,9,8,3,0,12
6975,10,3,3,0,12,2,0,6,16,1,1,12
6976,8,12,15,14,0,1,1,6,0,1,0,7
6978,10,6,10,4,4,1,0,6,12,0,1,12
6979,16,0,0,4,14,1,1,9,8,1,3,12
6980,6,0,15,10,8,1,0,9,8,1,1,12
6981,0,0,10,16,8,1,2,6,8,2,2,12
6982,2,0,3,4,6,2,8,15,4,4,1,12
6985,4,6,10,4,4,1,6,6,8,3,2,12
6986,18,15,15,4,0,1,0,9,0,2,0,3
6987,10,9,6,6,16,3,0,3,4,1,2,12
6988,4,0,10,12,34,2,0,3,4,1,0,7
6989,4,6,6,4,18,3,0,0,12,2,1,12
6992,4,6,3,6,4,0,2,15,8,1,1,12
6994,8,6,6,2,2,0,4,9,4,2,4,12
6995,8,3,10,8,8,2,5,3,0,5,1,12
6996,4,6,6,6,4,0,0,12,4,3,2,12
6997,18,6,3,0,12,2,0,9,4,0,1,7
7001,4,6,10,0,8,2,0,9,4,3,1,12
7003,14,6,3,8,8,0,0,3,8,1,2,12
7004,4,6,10,8,0,1,4,0,12,2,3,12
7005,6,9,6,6,0,0,12,3,8,6,1,12
7006,6,9,0,8,14,1,0,3,10,2,1,12
7007,4,6,10,2,2,0,3,3,12,3,3,12
7009,4,0,3,10,0,0,12,3,12,4,3,7
7010,0,0,3,10,36,3,2,6,4,2,1,12
7011,4,6,6,0,4,1,2,9,12,2,2,12
7012,6,6,0,20,8,1,0,3,8,1,1,12
7013,2,6,6,6,6,2,0,3,12,3,3,12
7014,10,0,6,2,16,1,1,3,12,1,2,12
7015,6,15,0,4,2,0,6,3,8,2,3,12
7016,6,0,6,8,8,1,3,6,8,3,2,12
7018,0,18,15,6,2,0,0,12,8,3,0,3
7019,16,9,0,6,0,1,2,3,12,2,2,12
7021,10,3,0,8,26,1,1,0,8,1,2,12
7023,10,6,6,4,8,0,0,3,12,1,3,12
7024,4,9,15,10,4,0,0,0,8,3,3,7
7025,6,6,6,6,10,1,2,6,8,2,2,12
7026,6,3,3,8,14,1,6,3,8,3,1,12
7027,4,9,6,6,8,3,3,3,8,3,1,12
7028,10,3,10,4,8,1,3,3,8,3,1,12
7030,0,9,18,14,10,1,0,6,0,1,1,7
7031,4,9,15,4,0,1,2,3,16,2,1,12
7032,4,6,10,4,0,0,6,9,8,3,2,12
7033,4,9,6,10,6,1,0,3,16,1,2,12
7035,4,3,3,0,12,3,4,9,4,2,2,12
7037,10,18,0,6,6,2,2,9,4,2,0,12
7039,0,0,10,6,16,2,0,15,4,1,2,7
7040,4,0,3,6,26,2,4,0,10,4,0,7
7041,6,0,3,6,26,3,2,3,8,2,1,12
7042,6,6,3,6,4,0,5,9,8,5,0,12
7046,6,9,10,0,0,0,4,9,8,4,1,7
7047,4,6,0,12,4,0,0,6,18,1,2,7
7048,10,0,6,20,0,1,0,3,8,1,2,7
7049,0,12,10,6,0,0,6,9,4,6,2,7
7050,6,9,15,6,14,0,0,3,8,0,2,7
7051,0,15,18,6,20,1,0,0,8,1,0,3
7052,4,9,0,10,6,1,0,6,8,2,3,12
7053,4,9,6,0,4,2,4,3,16,4,1,12
7054,8,3,3,20,0,1,6,3,8,3,0,12
7055,10,3,3,6,6,1,0,9,12,1,3,12
7056,14,3,0,12,8,1,1,3,8,1,1,12
7058,2,9,21,0,0,0,4,6,8,2,1,7
7059,6,12,10,4,4,1,4,3,4,4,2,12
7060,8,9,3,2,0,0,1,12,12,1,3,12
7062,0,9,6,8,8,1,2,6,4,2,3,12
7063,6,9,0,8,4,0,4,3,12,4,3,12
7064,4,18,16,2,2,0,2,6,0,2,2,12
7065,6,3,3,8,0,0,2,15,8,2,2,12
7069,0,12,15,4,0,0,1,9,12,1,3,7
7070,8,3,10,8,6,0,6,3,0,6,1,12
7071,4,3,0,16,12,4,0,3,4,1,3,12
7072,0,3,3,0,8,2,4,6,16,2,2,12
7073,6,6,10,8,10,0,0,12,8,1,1,12
7075,10,6,3,10,6,1,3,3,12,3,0,12
7076,12,3,0,8,12,0,6,3,4,3,2,12
7079,4,21,3,6,6,1,0,0,12,1,2,12
7080,6,9,6,2,8,1,0,0,18,3,2,12
7083,4,15,3,4,2,0,12,3,0,4,3,12
7086,8,15,10,2,12,1,0,3,4,3,1,12
7087,4,0,10,12,0,0,8,6,4,4,3,7
7088,4,6,6,6,2,0,5,3,12,5,3,12
7090,0,6,10,0,2,1,15,6,8,5,1,12
7092,4,0,6,10,12,0,2,6,4,1,3,12
7093,4,6,0,12,8,1,3,3,12,3,2,12
7094,2,0,0,12,6,2,15,6,4,5,1,12
7095,20,3,15,6,0,0,4,6,4,2,0,7
7096,12,3,6,4,14,2,4,0,0,2,2,12
7098,6,6,0,4,18,3,4,3,4,2,3,12
7100,6,6,3,4,2,0,0,3,16,5,2,12
7101,8,6,15,2,4,0,0,6,8,0,4,7
7102,2,6,15,4,20,3,6,0,4,2,0,12
7104,6,0,3,8,10,1,2,3,12,2,3,12
7105,2,3,0,6,12,1,0,3,16,1,4,12
7106,16,3,6,2,10,3,0,6,0,3,1,12
7107,10,6,6,12,0,1,0,6,12,1,2,12
7108,6,6,3,0,10,5,1,15,4,1,0,12
7109,16,9,6,6,12,2,2,6,4,2,0,12
7110,2,0,6,6,8,1,8,3,12,4,1,12
7112,4,6,10,4,8,3,3,3,4,3,1,12
7113,2,9,15,4,0,0,6,6,8,3,3,12
7115,6,6,0,6,0,2,3,15,12,3,0,7
7117,0,21,0,4,8,1,3,6,4,3,3,12
7118,10,9,0,4,4,1,8,6,8,4,1,12
7121,10,6,6,2,8,1,3,6,8,3,1,12
7123,10,6,0,10,8,2,2,3,4,2,3,12
7125,4,12,10,0,0,1,4,3,14,4,1,12
7126,6,9,6,0,4,2,2,9,12,2,1,12
7132,4,9,6,14,4,0,8,3,4,4,2,12
7134,6,0,0,8,6,1,10,3,12,5,2,12
7135,6,6,6,2,16,3,0,0,8,3,2,12
7136,8,9,10,0,2,1,1,6,12,1,0,12
7137,8,6,10,4,0,2,4,6,8,2,0,12
7139,10,15,0,8,10,1,0,3,8,2,1,12
7140,12,3,3,4,6,1,8,9,0,4,1,12
7143,10,6,10,0,8,1,2,3,16,1,0,12
7145,12,6,3,8,0,2,10,3,0,5,2,12
7146,0,6,10,8,20,3,2,3,0,1,2,12
7147,2,0,15,6,2,0,2,3,12,1,4,12
7148,4,6,0,8,2,0,8,9,8,4,2,12
7149,8,0,15,6,0,1,0,9,8,3,1,7
7150,4,9,10,4,0,3,4,9,0,2,2,12
7151,6,0,10,6,6,0,1,6,16,1,2,12
7153,2,6,15,8,0,1,0,3,4,7,1,12
7154,8,3,3,4,0,2,0,9,12,4,2,12
7155,6,9,6,10,8,1,0,6,4,2,2,12
7157,6,3,3,12,4,0,2,9,8,2,3,12
7158,6,12,0,4,18,2,2,0,12,2,2,12
7159,4,6,10,0,6,3,10,3,0,5,1,12
7160,2,6,6,6,4,1,12,6,4,3,2,12
7162,4,12,16,6,0,1,0,12,4,0,1,7
7164,4,12,6,0,2,1,0,12,12,1,3,12
7165,4,6,6,0,4,2,6,6,12,3,0,12
7167,12,9,10,14,8,1,2,3,4,2,0,12
7168,2,0,15,4,2,0,1,6,16,1,2,12
7170,6,12,0,10,0,3,2,6,4,2,2,12
7174,6,6,10,16,16,2,0,0,4,1,0,7
7176,4,6,0,0,4,2,9,3,16,3,2,12
7177,10,9,6,2,12,1,0,0,8,2,2,12
7178,2,6,6,4,2,0,2,12,12,2,3,12
7179,4,6,6,4,12,2,3,9,4,3,2,12
7180,8,12,15,4,8,1,2,3,4,2,1,12
7185,6,6,6,8,14,1,0,6,4,1,3,12
7186,0,6,10,4,8,1,4,6,8,4,2,12
7187,0,3,6,10,6,1,2,9,12,2,2,12
7190,4,0,15,4,4,1,4,3,12,2,1,12
7191,0,21,15,2,0,1,1,3,16,1,2,12
7192,0,3,3,6,2,0,12,9,8,6,2,12
7193,10,12,10,6,0,3,0,3,12,1,1,12
7194,12,6,3,4,4,0,3,3,8,3,3,12
7195,6,6,10,12,8,1,2,0,8,2,2,12
7196,2,0,10,4,8,1,8,0,12,4,2,12
7197,10,3,6,10,12,1,4,9,0,4,0,12
7198,4,9,15,4,12,1,0,3,8,1,2,12
7200,4,6,6,4,4,1,6,6,4,3,3,12
7201,0,12,10,6,0,3,4,9,4,2,1,12
7202,12,0,3,8,0,0,8,12,4,4,1,7
7203,2,0,3,4,16,2,10,0,4,5,3,12
7204,6,3,3,8,8,0,6,3,8,3,4,12
7205,10,3,0,8,18,2,3,0,16,3,0,7
7206,4,0,0,8,14,1,6,3,16,2,2,12
7208,12,0,6,12,0,1,3,3,8,1,2,12
7209,6,12,10,0,4,2,3,3,4,1,2,12
7210,6,0,15,6,0,1,3,6,4,3,2,12
7211,4,9,3,6,16,2,0,6,8,3,0,12
7213,16,15,10,8,0,1,0,3,8,1,1,12
7214,4,6,6,8,4,0,8,6,4,4,2,12
7215,6,9,10,0,4,2,2,6,8,1,2,12
7216,4,12,10,6,8,1,0,6,4,3,2,12
7218,4,3,3,4,6,2,3,6,12,3,2,12
7219,8,6,15,4,0,1,2,3,12,2,2,12
7220,6,12,0,8,18,1,3,6,4,3,1,12
7221,10,3,6,8,14,1,2,3,8,2,2,12
7222,0,9,6,10,6,0,8,3,8,2,1,12
7223,0,9,15,6,12,0,3,12,0,3,1,7
7225,8,0,10,6,8,3,4,3,4,2,0,12
7227,8,3,3,4,0,1,12,9,8,4,1,12
7228,6,6,6,6,14,2,2,9,4,2,2,12
7229,8,6,6,8,8,0,6,0,8,3,2,12
7231,4,9,6,12,6,1,3,3,8,3,1,12
7233,0,6,10,4,10,4,2,6,8,1,2,12
7234,10,0,10,2,6,1,0,12,8,2,1,12
7235,10,6,6,8,8,0,5,3,4,5,2,12
7236,2,12,10,4,8,1,10,3,0,5,0,12
7237,4,12,15,4,12,1,0,9,4,1,2,12
7238,12,12,0,8,0,1,2,3,8,2,3,12
7241,0,9,15,8,0,1,0,0,18,1,4,3
7242,6,3,10,10,22,1,0,3,8,1,1,12
7243,2,9,15,6,8,1,0,9,4,1,0,12
7244,12,9,0,6,6,3,3,6,0,3,2,12
7247,8,9,6,2,8,3,0,9,4,2,2,12
7248,2,21,0,2,12,2,0,3,8,3,2,12
7249,2,18,15,0,4,2,4,0,4,4,2,12
7250,4,3,0,4,4,1,15,3,4,5,4,12
7251,0,6,15,8,4,0,1,18,8,1,0,7
7253,4,0,10,8,10,3,0,6,12,1,1,12
7254,2,0,10,12,4,1,7,3,4,7,1,12
7255,6,3,3,14,6,0,0,9,8,1,3,12
7256,6,0,15,10,12,3,0,3,4,1,2,12
7257,4,9,3,12,0,2,0,6,8,1,2,12
7259,4,3,3,6,8,1,5,3,12,5,1,12
7260,14,15,15,4,0,2,0,3,4,3,1,12
7261,2,0,10,10,12,1,0,3,8,3,2,12
7262,10,0,3,4,6,1,2,6,16,2,0,12
7263,0,0,3,14,10,3,3,9,4,3,2,12
7264,14,0,0,2,8,2,3,6,4,3,4,12
7266,4,0,6,6,8,2,3,3,12,3,3,12
7267,0,18,10,0,6,2,0,12,8,0,2,3
7268,0,12,3,4,10,3,0,9,12,2,0,7
7269,4,0,10,20,6,0,3,3,8,3,1,12
7270,4,0,6,8,10,1,21,3,0,7,0,7
7271,4,12,10,6,2,0,10,3,4,5,1,12
7272,6,3,3,6,24,4,0,6,14,1,0,12
7273,10,0,6,4,6,1,0,9,12,3,1,12
7274,8,3,3,8,0,2,4,9,8,4,1,12
7275,4,9,15,2,4,1,2,9,8,2,1,12
7276,10,9,6,4,10,3,3,3,8,3,0,12
7277,2,6,6,6,0,3,12,0,4,6,2,12
7278,2,0,15,4,0,0,4,9,12,4,1,7
7279,12,9,6,4,4,1,0,0,8,3,3,12
7280,12,0,6,8,8,1,0,9,8,1,1,12
7281,8,0,6,12,8,1,0,12,4,1,1,12
7282,10,12,10,8,6,1,0,3,10,1,0,12
7283,4,0,15,2,10,2,0,6,4,2,2,12
7284,12,3,10,4,8,1,0,3,12,1,3,12
7285,6,12,10,6,8,0,4,6,4,2,1,12
7286,8,9,0,4,4,0,6,9,12,3,0,7
7287,2,6,6,4,4,1,6,3,14,3,2,12
7288,0,0,15,6,6,1,3,9,4,3,3,12
7291,8,3,6,4,8,3,2,6,4,1,2,12
7292,4,0,10,8,4,0,5,12,4,5,1,12
7293,8,3,3,8,6,0,6,15,0,3,1,12
7294,0,9,15,12,0,1,0,6,4,3,3,7
7297,10,3,3,4,2,0,0,3,16,4,3,12
7298,6,0,10,8,10,1,3,3,8,3,0,12
7299,8,0,6,6,16,1,0,9,4,4,0,7
7300,2,0,3,12,8,2,6,3,8,6,2,12
7302,4,6,6,0,8,2,3,6,12,3,1,12
7303,2,12,10,0,6,1,0,3,16,2,2,12
7304,4,3,0,8,0,1,15,6,8,5,2,12
7305,8,6,0,2,6,2,2,6,12,2,3,12
7306,8,6,0,12,12,1,0,9,12,1,0,7
7307,0,6,3,6,0,3,6,15,4,3,1,12
7308,12,18,15,4,6,0,0,3,4,0,2,7
7310,0,12,3,16,10,3,0,3,8,1,1,12
7311,14,15,0,6,6,2,0,6,4,2,1,12
7312,6,9,15,16,6,1,3,3,4,3,0,12
7315,4,12,15,6,6,1,2,6,4,2,2,12
7316,8,9,6,0,6,3,3,6,4,3,1,12
7317,14,9,10,8,0,0,2,9,0,2,2,7
7319,6,9,15,8,4,0,4,0,4,4,1,12
7320,2,9,15,6,4,1,8,6,8,4,0,12
7321,0,6,10,4,16,3,2,6,12,2,1,12
7323,10,18,3,8,6,1,6,3,4,3,0,12
7326,8,9,6,10,8,2,2,6,0,2,0,12
7327,16,6,15,6,12,2,0,0,4,1,1,12
7330,10,6,10,8,0,0,0,3,12,4,2,7
7331,4,6,0,6,8,1,4,3,8,4,4,12
7333,2,6,6,16,8,1,0,0,4,5,3,12
7335,6,12,15,4,8,0,0,6,8,1,2,12
7337,8,0,3,4,6,2,0,6,12,3,3,12
7338,10,3,3,2,6,2,2,18,0,1,0,12
7339,14,9,10,6,6,0,3,6,4,3,1,12
7340,6,0,3,6,10,3,3,12,8,3,0,12
7341,6,18,0,6,4,0,5,3,8,5,1,12
7342,10,9,6,8,0,2,3,3,8,3,2,12
7343,8,9,0,8,0,3,4,6,8,4,1,12
7345,10,9,15,4,6,1,0,3,12,3,0,12
7346,0,0,6,4,30,4,1,3,4,1,4,12
7347,4,6,0,8,6,1,4,12,4,4,2,12
7348,2,0,3,6,0,2,14,3,8,7,1,12
7349,4,6,10,4,2,0,6,3,16,6,0,12
7350,6,9,6,12,6,0,0,6,8,1,3,12
7351,0,6,10,8,10,0,2,3,16,2,0,7
7352,10,3,3,4,0,1,3,6,16,3,2,12
7353,12,6,10,6,0,1,0,3,12,1,2,12
7354,6,12,15,0,8,2,0,0,4,4,1,7
7355,0,9,15,10,8,2,0,3,16,1,1,12
7356,16,6,0,2,4,0,1,3,12,1,3,12
7358,10,12,0,4,6,2,2,3,4,2,3,12
7359,4,12,15,4,0,2,0,3,8,3,3,12
7360,8,15,15,4,2,0,2,0,8,2,3,12
7361,4,0,0,4,18,1,4,3,12,4,3,12
7362,4,6,10,6,0,1,4,9,4,2,3,12
7363,10,12,10,4,6,2,2,3,4,2,2,12
7364,0,6,10,4,12,5,2,9,4,2,1,12
7365,8,3,0,4,12,1,3,6,16,3,1,12
7366,2,0,10,12,8,2,4,6,4,4,1,12
7367,4,18,15,8,0,0,0,6,8,2,1,7
7370,10,0,3,10,10,2,3,12,0,3,0,7
7371,12,6,15,6,0,0,4,6,12,2,0,7
7372,6,18,6,2,4,1,1,6,0,1,4,12
7375,8,3,6,4,4,1,10,3,8,5,0,12
7377,0,0,10,4,8,3,2,3,18,1,1,12
7378,6,3,0,8,10,3,4,6,8,2,2,12
7379,8,9,15,2,8,0,2,6,0,2,3,12
7380,2,3,3,6,12,2,10,0,4,5,3,12
7382,12,6,0,6,6,0,4,3,8,4,3,12
7383,4,12,10,0,2,1,4,6,4,1,2,12
7385,16,3,3,8,8,2,0,12,4,1,0,12
7386,12,0,10,2,12,1,2,3,4,2,2,12
7388,16,9,6,6,0,1,6,0,8,3,2,12
7389,18,3,3,10,8,1,0,3,8,4,1,12
7390,10,3,3,12,10,0,9,6,4,3,0,12
7391,0,0,15,10,8,0,2,9,4,2,2,7
7392,0,9,6,10,12,1,2,3,12,2,2,12
7393,14,0,10,8,10,1,1,6,4,1,1,12
7397,4,3,3,16,6,0,0,3,12,1,3,12
7399,0,12,10,4,6,1,2,6,12,2,2,12
7400,10,6,6,6,6,1,0,9,8,3,1,12
7401,4,15,0,0,4,2,4,3,8,2,4,12
7402,4,12,15,0,4,1,0,6,4,3,3,12
7403,4,6,10,12,4,0,4,3,8,4,2,12
7404,12,3,3,8,6,1,0,12,8,1,2,12
7405,2,6,6,14,8,2,0,9,0,3,1,12
7406,4,6,10,2,8,3,0,3,18,1,0,12
7408,12,6,0,4,8,3,4,6,8,2,1,12
7409,4,12,3,4,6,2,12,0,4,4,1,12
7410,2,6,6,4,16,3,0,9,12,1,1,12
7411,4,0,10,16,0,0,3,12,8,3,0,3
7412,12,6,6,10,0,0,0,9,12,1,2,7
7413,2,6,10,10,14,0,0,3,8,1,2,12
7414,8,6,0,6,16,1,5,6,0,5,1,12
7417,4,0,10,4,4,1,3,12,8,1,1,12
7421,18,3,3,2,18,2,0,9,0,2,1,12
7423,10,12,3,12,8,2,0,6,8,1,0,12
7424,4,9,0,10,10,3,0,6,4,1,3,12
7425,4,0,3,12,4,0,3,6,8,3,4,12
7426,4,0,10,6,8,2,0,9,4,2,3,12
7427,8,6,6,2,2,0,6,12,4,2,1,12
7429,8,3,3,14,0,1,6,0,8,6,2,12
7430,10,6,6,6,14,2,2,0,12,2,2,12
7431,2,6,6,6,4,0,0,12,8,3,2,12
7432,10,3,6,4,20,1,0,6,12,0,1,12
7433,8,9,15,10,8,1,0,3,4,1,1,12
7434,6,9,0,6,6,2,3,9,4,3,1,12
7435,6,9,6,4,0,2,4,6,8,2,2,12
7437,0,3,3,12,0,1,6,9,8,3,3,12
7438,12,15,15,4,6,1,0,3,8,1,1,12
7439,2,12,15,6,4,0,0,6,8,3,1,12
7440,2,0,10,4,8,3,2,9,12,2,1,12
7442,2,9,6,6,0,1,8,3,12,4,2,12
7443,14,6,10,8,0,1,6,3,0,3,2,12
7444,0,0,3,6,14,1,1,9,12,1,3,12
7445,10,3,0,4,12,0,2,9,4,2,2,12
7448,10,9,6,10,0,1,2,6,4,2,2,12
7450,6,12,15,0,4,2,0,6,8,1,3,12
7451,0,12,10,0,0,1,4,9,12,2,3,7
7452,4,6,6,4,8,3,8,3,0,4,2,12
7453,2,0,15,4,2,0,4,3,12,4,2,12
7454,0,0,10,8,6,1,4,6,8,2,4,12
7455,4,6,6,10,0,2,10,6,4,5,1,12
7457,6,9,6,0,16,2,0,0,8,2,2,7
7460,6,6,6,10,20,1,2,3,8,2,1,12
7461,4,3,3,6,22,2,2,9,8,2,1,12
7463,4,9,0,10,0,2,7,3,4,7,1,12
7464,4,6,6,10,8,2,0,6,8,0,3,12
7468,4,9,3,12,12,0,0,9,4,1,1,12
7469,8,6,6,4,8,1,0,9,12,1,2,12
7470,2,6,15,0,4,2,0,12,8,3,1,12
7471,6,9,6,10,20,2,0,3,4,1,1,12
7473,14,3,3,6,10,3,0,9,0,1,2,12
7476,18,3,3,8,16,3,0,0,4,3,0,7
7477,0,9,0,4,6,2,3,12,12,3,1,12
7478,22,9,6,8,0,2,3,3,0,3,0,7
7479,10,3,3,6,0,0,10,6,4,5,2,12
7480,4,9,15,4,12,2,1,0,4,1,3,12
7481,0,9,3,4,10,2,3,6,14,3,0,12
7482,4,6,6,4,4,0,4,6,8,4,1,12
7483,4,6,0,8,6,1,4,3,14,4,2,12
7484,4,9,15,4,12,1,4,3,0,4,1,12
7485,0,9,6,4,20,1,0,12,8,0,1,7
7486,4,6,10,8,10,3,0,6,12,1,0,12
7487,8,15,0,4,12,2,2,0,8,2,3,12
7489,2,6,6,4,4,1,0,9,12,1,4,12
7491,0,6,6,6,8,1,5,3,8,5,3,12
7492,0,0,15,10,0,1,8,3,8,4,2,7
7493,6,6,0,14,4,0,16,6,8,4,0,7
7494,0,24,16,0,2,1,3,3,4,1,1,12
7495,2,6,6,4,12,2,9,0,8,3,2,12
7497,4,6,10,14,8,1,2,3,8,2,1,12
7499,6,0,0,8,12,1,4,6,12,4,2,12
7500,4,6,0,10,8,0,3,6,12,3,2,12
7501,6,15,10,6,0,2,12,0,4,4,0,7
7502,6,0,3,6,8,2,0,9,8,1,4,12
7503,12,9,6,12,14,1,0,3,0,1,3,12
7504,22,6,6,4,6,0,0,6,0,1,3,7
7505,4,6,10,4,8,3,2,9,8,2,0,12
7508,4,3,3,16,0,1,15,0,8,3,2,12
7509,4,6,10,4,6,2,5,3,4,5,1,12
7510,12,12,6,8,0,1,0,9,4,0,2,7
7513,4,9,15,4,8,0,2,6,14,1,0,12
7514,0,15,10,0,0,1,10,3,8,5,2,7
7515,4,6,6,6,16,1,1,9,4,1,2,12
7517,18,9,0,2,2,0,4,6,8,2,1,12
7518,18,9,6,2,0,2,0,3,12,2,0,7
7519,4,12,10,2,4,1,3,0,16,3,1,12
7521,4,9,15,2,10,4,0,6,4,2,0,12
7522,0,9,0,4,8,1,8,6,8,4,2,12
7523,4,6,6,2,12,1,6,6,0,3,2,12
7524,8,15,15,6,0,2,0,0,4,3,3,7
7525,4,3,0,6,4,0,6,6,12,6,1,12
7526,6,18,15,0,2,1,0,0,8,2,4,7
7527,6,12,10,8,10,0,0,9,4,1,1,12
7528,8,3,10,10,10,1,6,3,0,2,1,12
7529,10,6,10,6,0,1,10,6,0,5,0,7
7531,2,9,15,6,0,0,7,0,8,7,2,7
7532,4,0,15,6,16,1,3,3,8,3,1,12
7534,6,0,3,10,8,1,2,9,8,2,3,12
7535,4,15,3,4,6,1,9,6,4,3,0,12
7536,8,9,6,8,8,2,0,3,8,1,3,12
7537,0,3,0,10,16,1,2,6,12,2,3,12
7538,2,0,6,4,0,1,10,12,8,5,1,12
7540,0,9,15,6,8,1,2,6,12,2,1,12
7541,0,21,0,4,8,1,2,3,8,1,3,12
7542,6,6,0,10,8,2,0,9,8,1,2,12
7543,10,6,6,6,12,1,0,3,8,3,0,12
7544,6,3,0,4,12,2,3,3,8,3,3,12
7545,10,9,0,14,6,0,3,0,10,3,1,7
7546,2,9,15,4,4,2,4,9,4,4,0,12
7547,4,15,0,6,4,1,0,6,8,3,3,12
7548,10,6,10,6,0,0,2,6,12,2,2,12
7549,6,9,6,6,2,0,9,3,8,3,2,12
7550,2,12,10,8,0,2,6,0,8,6,1,12
7552,14,9,0,6,6,1,3,0,8,3,3,12
7554,6,3,0,10,30,2,2,3,0,2,2,12
7555,2,6,10,4,0,2,2,6,8,2,4,12
7557,12,6,10,10,0,0,2,3,8,2,2,12
7558,4,6,10,4,0,0,3,6,8,3,4,12
7559,14,12,10,6,6,0,2,0,8,2,2,12
7560,4,0,6,14,14,1,2,9,4,2,1,12
7561,6,0,6,8,2,0,4,3,12,4,3,12
7562,4,3,3,10,18,3,0,9,0,1,3,12
